question,product_description,image_url,label
We are looking for a 5 litre water urn for catering purposes - is it possible to use this to just heat up water for teas and coffees?,Swan SWU5LS 5 Litre Stainless Steel Hot Cider and Mulled Wine Catering Urn / Water Boiler,https://www.amazon.co.uk/ask/questions/Tx1F9SFZ447BIED,0
is this saw only useful for rough cuts,VonHaus 710W Reciprocating Saw Variable Speed with Max Cutting Depth of 115mm | Corded Recip Sabre – Rotating Handle – Multi Use – 2 Blades Wood Metal Cutting,https://www.amazon.co.uk/ask/questions/Tx2PYBLN63WRBZ3,0
Adult feet length 23.3cm UK should choose what size is appropriate?,adidas Stan Smith Unisex Kids' Running Shoes Ftwr White/Ftwr White/Green 5 UK,https://www.amazon.co.uk/ask/questions/Tx2G4ZV34TBSKZ9,0
Would this be suitable for a staffie?,Rosewood Orthopedic Relaxing Dog Bed With Soft Plush Inner And Anti Slip Base Ideal For Older Pets And Pets With Joint Problems 86 Cm Large Red,https://www.amazon.co.uk/ask/questions/Tx2KUYTB3F7WO4R,0
I go on holiday in 12 days will the peeling be over by then if i used today ?,Footner Exfoliating Socks Total Callus Remover,https://www.amazon.co.uk/ask/questions/Tx1FUVT7OA5XXYI,0
Can you wear them overnight or is the 60 mins max time?,Footner Exfoliating Socks Total Callus Remover,https://www.amazon.co.uk/ask/questions/Tx3VT9ALRA8MN74,0
Do you need to carry your phone to use the fitbit charge hr?,Fitbit Charge HR Heart Rate and Activity Wristband - Plum Large,https://www.amazon.co.uk/ask/questions/Tx17MA9RBHPPR80,0
shall I buy large or small,Fitbit Charge HR Heart Rate and Activity Wristband  - Black Large,https://www.amazon.co.uk/ask/questions/Tx3SKHVSTPPVWT1,0
The strap on my fitbit has started to bubbke  i bought the fitbit less than a year ago will it still be under guarantee,Fitbit Charge HR Heart Rate and Activity Wristband  - Black Large,https://www.amazon.co.uk/ask/questions/Tx1HHC5O2KS2U6F,0
Is this compatible with galaxy s5 s health software,Fitbit Charge HR Heart Rate and Activity Wristband  - Black Large,https://www.amazon.co.uk/ask/questions/Tx1U3O1VAWFOCSP,0
Hi Inhad an original fit bitbabfew years back and found it very fiddly to connect to the charger. How does a charger connect to this one? Thanks,Fitbit Charge HR Heart Rate and Activity Wristband  - Black Large,https://www.amazon.co.uk/ask/questions/Tx6Q5QWGS7MJEE,0
Is the screen removable?,Fitbit Charge HR Heart Rate and Activity Wristband - Black Small,https://www.amazon.co.uk/ask/questions/Tx3BG6Q48B6BSIO,0
What accessories comes with the fitbit charge hr?,Fitbit Charge HR Heart Rate and Activity Wristband - Black Small,https://www.amazon.co.uk/ask/questions/Tx3JYZO21JHQO6X,0
Does it have a watch,Fitbit Charge HR Heart Rate and Activity Wristband - Black Small,https://www.amazon.co.uk/ask/questions/Tx37TA6H00O9FE6,0
does this case fit the doro liberto 820 mini?,Doro 6720 Liberto 820 Black,https://www.amazon.co.uk/ask/questions/Tx1792UCRXPDPBL,0
Does this product work on thickened toenails? Nails aren't infecteded chiropodist said to keep thickness at bay with emory boards but they catch skin,Emjoi Micro Nail - Electric Nail Polisher - Buffs and Shines in Seconds - Aids Nail Polish Application,https://www.amazon.co.uk/ask/questions/Tx2F7JQS1K1Z55G,0
How do you connect the projector to firestick ps4 xbox etc if it on the ceiling? do i need to run the wires down a wall??,Duronic Projector Mount PB03XB | Bracket Fixing for Ceiling | 13.6kg Capacity | Universal | Heavy Duty | Fittings Included | Rotate 306 ° Swivel 40 ° Tilt 60° for Easy Projection Set-Up,https://www.amazon.co.uk/ask/questions/Tx1C1EXEH1G1Z7H,0
Does the mount come with screws and fixings to attach to concrete?,Duronic Projector Mount PB03XB | Bracket Fixing for Ceiling | 13.6kg Capacity | Universal | Heavy Duty | Fittings Included | Rotate 306 ° Swivel 40 ° Tilt 60° for Easy Projection Set-Up,https://www.amazon.co.uk/ask/questions/Tx17D11HLM9V91H,0
I have propex  gas fitted under my van with a click connector available for bbq. would i need a further regulator and if not do i require lp or hp.,Cadac - Safari Chef Deluxe with Pizza Stone,https://www.amazon.co.uk/ask/questions/Tx3VK4PMZ0J0LIE,0
Does anyone use this for hens? Do the hens stay inside and does the fox stay out? 😂,Electric Fence Energizer / Energiser ShockRite SRB06 12 Volt Earth Stake Connection Cables 200m Polywire 25 Short Insulators & Tester,https://www.amazon.co.uk/ask/questions/Tx1H0A26IECFBQK,0
Is this wallpaper matching,Marvel Superheroes Wallpaper,https://www.amazon.co.uk/ask/questions/Tx2Y3QBTE4CQX6M,0
Does this have an AUX port for my phone?,Makita DMR104 DAB Job Site Radio No Batteries Included,https://www.amazon.co.uk/ask/questions/Tx1QKOA7ND0VJM9,0
I bought this radio from you last week arrived two days ago and i have just realiaed there is no aerial should it be included??,Makita DMR104 DAB Job Site Radio No Batteries Included,https://www.amazon.co.uk/ask/questions/Tx14FNP94MUNX7V,0
Hi there does the seater fix on the bugaboo board(the older and the new model)?? Thank you,Buggypod Perle Clip On Board & Booster Seat,https://www.amazon.co.uk/ask/questions/TxOEZJOHBWAFIF,0
what size for size 12?,WOMEN CELEBRITY PINAFORE DUNGAREE STYLE SKATER MINI BLACK DRESS (S/M),https://www.amazon.co.uk/ask/questions/Tx1J6K2G0FDYHUQ,0
Will this support uhs-ii cards?,Rocketek Mini USB 3.0 Memory Card Reader/Writer with 2 slots for SD/SDXC / SD HC/MMC / TF/Micro SD/Micro SDXC/Micro SDHC/Mini SD - UHS-I Cards support,https://www.amazon.co.uk/ask/questions/Tx17JWC02E5O7U1,0
Can I plug this into my Samsung Tab a and trans pictures straight onto it,Rocketek Mini USB 3.0 Memory Card Reader/Writer with 2 slots for SD/SDXC / SD HC/MMC / TF/Micro SD/Micro SDXC/Micro SDHC/Mini SD - UHS-I Cards support,https://www.amazon.co.uk/ask/questions/Tx33532OLMLWWSQ,0
How big is this speaker?,Inateck Portable Hi-Fi Bluetooth 4.0 Wireless Speaker for iPhone iPad and Other Phones Tablets or Laptops with 15 Hour Rechargeable Battery and Precision Enhanced Bass (BTSP-10 Plus),https://www.amazon.co.uk/ask/questions/Tx2OT4997Y6ZRZT,0
How to open it?,TDi Body Jewellery Surgical Steel Hinged Segment Ring. Seamless Clicker Ring. Size 1.2mm Gauge 8mm Internal Diameter,https://www.amazon.co.uk/ask/questions/Tx1IJ96LNTX7HNS,0
Does it come with dust bags?,Sweepovac WHITE kitchen vacuum for plinths. Kick switch start and stop,https://www.amazon.co.uk/ask/questions/Tx1DBNMHUTI6N9F,0
does it fit a mothercare orb,Buggypod Perle Clip On Board & Booster Seat,https://www.amazon.co.uk/ask/questions/Tx27O1TCMYNM1GP,0
Can this be left switched on permanently? I cant do the 5 rapid clicks quick enough,Discoball Electronic Cigarette eGo CE4 1100mAh E cigarettes Vape Pens 2 Packs Shisha Starter Kit [Nicotine Free] (2PCS Purple),https://www.amazon.co.uk/ask/questions/Tx1QX54J5KFJ849,0
How long does it need charging for?,Discoball Electronic Cigarette eGo CE4 1100mAh E cigarettes Vape Pens 2 Packs Shisha Starter Kit [Nicotine Free] (2PCS Purple),https://www.amazon.co.uk/ask/questions/Tx1F5QYHXEZX86H,0
Does this product comes without a liquid or with liquid,Discoball® 2 Pack eGo CE4 Electronic Cigarette E Cig E-cigarettes | Vape Pens Vaporiser Shisha Starter Kit with Zipper Case | 1100mAh Rechargeable Battery | LATEST TPD CE4 Atomizer with Kid Lock Design | UK Plug | [Nicotine Free] (2PCS Blue),https://www.amazon.co.uk/ask/questions/Tx3QW8KRCD6IFBE,0
does this blue moses basket come with stand,Cuddles Collection Dolls Moses Basket Blue Embroidery Anglaise with Stand,https://www.amazon.co.uk/ask/questions/Tx1Z7NBLM01G42G,0
ae they 100% bamboo?,12pairs Mens Super Soft Bamboo Socks Cotton Blend Everyday Extra Soft and Comfort Work Office Socks Sox Assorted,https://www.amazon.co.uk/ask/questions/Tx2BRWF27VAJW4O,0
Will this work with Alexa by pressing Bluetooth button?,Ultimate Ears MEGABOOM Bluetooth/Wireless Speaker (Waterproof and Shockproof) - Charcoal Black,https://www.amazon.co.uk/ask/questions/Tx27HA2GAA4XVW5,0
How many servings in the pack?,Forever Lite Ultra Vanilla 375g,https://www.amazon.co.uk/ask/questions/Tx2BKWLPDSO3786,0
Which flavours are good? Wanted buckwheat but out of stock,Natural raw Honey (Forest Field 1 kg),https://www.amazon.co.uk/ask/questions/Tx2OIJSLS4H1QN7,0
Just to confirm is this 100% raw honey with no added sugars?,Natural raw Honey (Forest Field 1 kg),https://www.amazon.co.uk/ask/questions/TxK8QSETV5N8VH,0
Use by date,Natural raw Honey (Forest Field 1 kg),https://www.amazon.co.uk/ask/questions/TxJG57MD9ELN0L,0
WHat size is the jack plug,JVC HAS180 Lightweight Powerful Bass Headphones - Blue,https://www.amazon.co.uk/ask/questions/Tx2YLSMEG2OQHRW,0
Is this powerful enough to work my Amazon fire stick ? thanktou,TP-LINK M7350 4G Low-Cost Travel Wi-Fi Mobile Wi-Fi Hotspot (Share Wi-Fi with Up to 10 Devices Long Lasting Battery Easy to Use Unlocked),https://www.amazon.co.uk/ask/questions/Tx1WSOIP6M17AL1,0
Can I connect 2 iPads at the same time?,TP-LINK M7350 4G Low-Cost Travel Wi-Fi Mobile Wi-Fi Hotspot (Share Wi-Fi with Up to 10 Devices Long Lasting Battery Easy to Use Unlocked),https://www.amazon.co.uk/ask/questions/Tx3H7X2VXDMHJQ,0
What typical battery life do you get out of it?,TP-LINK M7350 4G Low-Cost Travel Wi-Fi Mobile Wi-Fi Hotspot (Share Wi-Fi with Up to 10 Devices Long Lasting Battery Easy to Use Unlocked),https://www.amazon.co.uk/ask/questions/Tx23JUYPJKPEG99,0
Will this device get me a wifi signal in my apartment in Tenerife using a Lebara or similar WiFi sim card with an Apple iPad?,TP-LINK M7350 4G Low-Cost Travel Wi-Fi Mobile Wi-Fi Hotspot (Share Wi-Fi with Up to 10 Devices Long Lasting Battery Easy to Use Unlocked),https://www.amazon.co.uk/ask/questions/TxZSTZ0LLSQUCG,0
Could anyone tell me if this lightweight Dakota bike pump or the Dakota Legend Track Pump would be better for pumping up my bike tyres to 50-75psi?,Vandorm Super Lite Alloy Bicycle Lightweight Presta Schrader Universal Bike Tyre Inner Tube Track Pump & FREE Tool Pod Airbed Football Adaptor,https://www.amazon.co.uk/ask/questions/Tx2X6LPFY7UYY61,0
Bought this kit for an iPhone 5s. Can i buy the case for the 6s and still use this kit instead of buying it all again? if so where can i buy it?,CamKix Camera Lens Kit compatible with Apple iPhone 6 / 6S - including 8x Telephoto Lens/Fisheye Lens / 2 in 1 Macro Lens and Wide Angle Lens/Tripod / Phone Holder/Hard Case/Velvet Bag/Cleaning Cloth,https://www.amazon.co.uk/ask/questions/Tx2GUW5NEFJR1VB,0
Is the speed controllable by a motorbike type twist and go throttle not just go and not go. I.e. Twist a little goes slowly and twist more for speed,FunBikes 800w Electric Kids Mini Quad Bike Mini Moto ATV - Ride on toy boys girls (Black),https://www.amazon.co.uk/ask/questions/Tx2ULKHGC6J13YM,0
Does it come with a ladder,Sports Trampoline with Safety Net Enclosure 6 Foot 8 Foot 10 Foot 12 Foot 14 Foot (12 Foot),https://www.amazon.co.uk/ask/questions/Tx1K9CXE4H9MM4Q,0
Real ir fake leather as you say faux leather on your other listing of rhis couch at 500 please explain???,WESTPOINT - CORNER SOFA – REAL LEATHER – LEFT HAND SIDE (cream),https://www.amazon.co.uk/ask/questions/TxASBVDY5SFBG6,0
Hi I'm interested in buy this phone cas but just wanted to double keep check  Samsung A5  phone would fit in the   6.2 x 3.1 INCHES: Case ?,Waterproof Case with IPX8 Certificate for iPhone 7 Plus / 6 Plus / 6S Plus – Compatible With Devices Up to 6.2 x 3.1 Inches including Samsung Galaxy Note 5 4 3 2; S5 S4 S3; Apple iPhone 7 SE 6S 6  5 5S 5C 4; HTC; Motorola; and Other Smartphones / Also Includes 1 Stylus Pen and 1 ECO-FUSED Microfiber Cleaning Cloth (Black),https://www.amazon.co.uk/ask/questions/Tx1JBTV3GRJQCP3,0
Would you be able to go underwater swimming with this case? I want to take some underwater photos! Would this work?,Waterproof Case with IPX8 Certificate for iPhone 7 Plus / 6 Plus / 6S Plus – Compatible With Devices Up to 6.2 x 3.1 Inches including Samsung Galaxy Note 5 4 3 2; S5 S4 S3; Apple iPhone 7 SE 6S 6  5 5S 5C 4; HTC; Motorola; and Other Smartphones / Also Includes 1 Stylus Pen and 1 ECO-FUSED Microfiber Cleaning Cloth (Black),https://www.amazon.co.uk/ask/questions/Tx2PI6Q0QS8MHWL,0
Are the fixings included?,Genuine Hitech Tailored VS Rubber Car Mats,https://www.amazon.co.uk/ask/questions/Tx26VJI0RUK4WLN,0
Would u get them on over a pair of jeans? Ive also got small calves so would i b ok just ordering my usual size a 4?,Fashion Thirsty WOMENS LADIES OVER THE KNEE THIGH HIGH STRETCH PULL ON LOW MID HEEL BOOTS SHOES,https://www.amazon.co.uk/ask/questions/Tx12LYZIQAOKBLF,0
hi is this for hair?,Coconut Merchant Oil Extra Virgin Organic Raw Ethical Cold Pressed Coconut Merchant 500 ml,https://www.amazon.co.uk/ask/questions/TxP0602JONPCP6,0
Hi there. Please can you tell me if the given width of the 180cm tree (90cm) is for the slim version or the 'ordinary' version? Thanks,FairyTrees Christmas tree artificial PINE natural snowed PVC material real cones metal stand 6ft / 180cm,https://www.amazon.co.uk/ask/questions/Tx2HG8IUGP3S5N5,0
Will this work with pioneer ddj-sb3?,Numark N-Wave 360 | Compact 60-Watt Full Range Desktop DJ Monitors With Tweeter LED Illumination Dedicated Volume Control and RCA Inputs for Effortless Connectivity,https://www.amazon.co.uk/ask/questions/Tx1XXSNEXN6MNPE,0
What are the drum sounds like? I'm a songwriter looking for for probably more 'laid back' 70's sounds not metal/dance/us rock etc.,NUX Loop Core Guitar Effect Pedal 40 Drum Patterns True bypass,https://www.amazon.co.uk/ask/questions/Tx1TQZIQCJNGH53,0
Hi does it fit 102029?,High Quality Replacement Limescale Kettle Spout Filter Compatible with Morphy Richards Kettles,https://www.amazon.co.uk/ask/questions/TxCPVY2MQP6UC5,0
Is it not too hot for baby in the carrier ?,BundleBean GO Grey Elephant: universal waterproof footmuff sling cover carseat cosy picnic mat,https://www.amazon.co.uk/ask/questions/Tx3W3KDAVGKBRFR,0
Is this toxic? Instructions say to use in well ventilated room and not to breath in dust...?,Seramis Orchid Potting Mix 2.5 L,https://www.amazon.co.uk/ask/questions/Tx1XGVWSDG9712W,0
is put a moisterusier after this is necessary ? or i can just put this and like go to bed ?,Spa Technologies Marine Skincare Spot Cure 30 ml,https://www.amazon.co.uk/ask/questions/Tx3QKG1XMHUT9KK,0
Can you put music on from an macbook?,MP3 Player Music Media ES Traders 8GB With Radio Voice Recorder Games 4th Generation,https://www.amazon.co.uk/ask/questions/Tx2EN4U7T2AUHR0,0
how long is the strap at minimum and maximum length?,WATERFLY Sling Chest Bag Waterproof Multi-Purpose Backpack Crossbody Bag with Removable Waist Belt for Unisex Outdoor Cycling Walking Hiking (Black),https://www.amazon.co.uk/ask/questions/Tx63JJ7DYG5G7W,0
Is this white or silver? The title says white the description says silver. Confused.,Songmics white Dressing Table Set 137 x 80 x 40 cm with adjustable mirror and stool RDT002,https://www.amazon.co.uk/ask/questions/TxZQBUCBRVEADD,0
When you watch a 3D movie with this do you get the real 3D effect like you would in a cinema? or is it just a virtual cinema you can walk about in?,Homido Virtual Reality 3D Wireless Headset Glasses for Smartphones - Black,https://www.amazon.co.uk/ask/questions/TxVAZNONF7PSVK,0
Does this work with htc m8 ?,Homido Virtual Reality 3D Wireless Headset Glasses for Smartphones - Black,https://www.amazon.co.uk/ask/questions/TxJZL1BKT893L6,0
I want to create a true gigabit backhaul using latest generation home plugs on a single domestic ring main. will these solwise 1200 av do that?,Solwise PL-1200AV2-PIGGY 1200AV SmartLink PowerLine HomePlug AV2 Ethernet Adapter with Filtered Mains Passthrough and 2 x Gigabit Ports,https://www.amazon.co.uk/ask/questions/Tx3J66BR12LMQLH,0
How easy is this too use?  Does it take much muscle work?  My hubby and I are both disabled wondering if it's practical thank you :),Cuisique Spiralizer The Premium Easy to use Healthy Courgette Spaghetti Pasta Maker with Extra 4 Blade Bundle including - Fruit Slicer Mandolin Vegetable Cutter and Juicer - with a Unique 1 Litre Spiral Catcher,https://www.amazon.co.uk/ask/questions/Tx3IAGLJKCBIHOZ,0
"which are the sizes in mm of the blades to make ""spaghetti"" please? Thanks",Cuisique Spiralizer The Premium Easy to use Healthy Courgette Spaghetti Pasta Maker with Extra 4 Blade Bundle including - Fruit Slicer Mandolin Vegetable Cutter and Juicer - with a Unique 1 Litre Spiral Catcher,https://www.amazon.co.uk/ask/questions/Tx218K6J98NPA6L,0
my fingers dont work and I have limited use in my hands. Is this suitable?,Cuisique Spiralizer The Premium Easy to use Healthy Courgette Spaghetti Pasta Maker with Extra 4 Blade Bundle including - Fruit Slicer Mandolin Vegetable Cutter and Juicer - with a Unique 1 Litre Spiral Catcher,https://www.amazon.co.uk/ask/questions/Tx3H1EDQJMA5O9X,0
Suddenly failed to pair with my device after working perfectly for 2 weeks - any suggestions how to fix this?,Sinvitron Ultra-Thin Bluetooth Keyboard Portfolio Case for Samsung Galaxy Tab S 8.4 Tablet - DETACHABLE Bluetooth Keyboard Stand Case / Cover for Samsung Galaxy Tab S 8.4 Tablet (Black),https://www.amazon.co.uk/ask/questions/TxV1DYHXUJS7OI,0
Is it sprayed on or a wash in.,The Chemical Hut 2 Pack of Cherry Explosion Carpet Kennel & Upholstery Deodoriser- Kills Germs & Odours Caused By Pets Feaces Urine,https://www.amazon.co.uk/ask/questions/Tx2NICADXTXHPK4,0
Purchased 2 of these Feb 2016. 1 initially worked correctly. Now goes off for no apparent reason. Anyone else experience this?,X-Sense DS31 10-Year Battery Smoke Alarm Fire Detector with Optical Photoelectric Sensor,https://www.amazon.co.uk/ask/questions/Tx2OSZLJ5PK7LTS,0
Does this work with an Ipod?,Pumpkin Quad Core Android 5.1 Lollipop Auto Car Radio Stereo Double Din Head Unit with 7 inch 1024*600 Touchscreen Support GPS Navigation Bluetooth Steering Wheel Control AV Output WIFI 3G DVR CAM-IN OBD2 DAB+,https://www.amazon.co.uk/ask/questions/TxYP6OB7PQQMRH,0
How can i find a facia that fits this unit and my car? (can find them for my car but unsure if the unit will fit) - suzuki swift sport 2013,Pumpkin Quad Core Android 5.1 Lollipop Auto Car Radio Stereo Double Din Head Unit with 7 inch 1024*600 Touchscreen Support GPS Navigation Bluetooth Steering Wheel Control AV Output WIFI 3G DVR CAM-IN OBD2 DAB+,https://www.amazon.co.uk/ask/questions/Tx22IM95399ESN2,0
can this move a washing machine or fridge??,VonHaus Folding Hand Truck/Sack Trolley with 90kg Loading Capacity Telescopic Handle Aluminium Frame,https://www.amazon.co.uk/ask/questions/TxMANET7LV0MGS,0
